Index	ClassId	PredictClass	Prob	2ndClass	2ndProb	3rdClass	3rdProb	Correction
03995.jpg	13	13	1	3	4.15E-11	35	1.47E-11	1
03996.jpg	10	10	0.999874	9	0.0000953	16	0.0000126	1
03997.jpg	13	13	1	3	2.49E-13	35	8.98E-14	1
03998.jpg	4	4	0.998955	1	0.00048739	2	0.000196505	1
03999.jpg	4	4	1	1	6.19E-08	7	2.23E-08	1
04000.jpg	25	25	0.919183	20	0.0429968	31	0.0181348	1
04001.jpg	34	34	0.999997	38	0.00000285	35	2.11E-08	1
04002.jpg	12	12	0.999248	41	0.000746837	42	0.00000346	1
04003.jpg	2	2	0.999625	5	0.000228769	3	0.0000893	1
04004.jpg	8	8	0.999961	7	0.0000359	4	0.00000326	1
04005.jpg	29	29	0.996198	15	0.00150211	31	0.0011519	1
04006.jpg	31	31	0.922089	18	0.0338709	10	0.0146155	1
04007.jpg	4	4	0.993164	5	0.0055133	1	0.000762654	1
04008.jpg	1	1	0.999668	0	0.000317685	4	0.0000116	1
04009.jpg	8	8	0.978465	7	0.0183756	4	0.00295122	1
04010.jpg	4	4	0.999999	1	0.000000895	7	5.44E-08	1
04011.jpg	30	28	0.210906	21	0.19741	23	0.112955	0
04012.jpg	0	1	0.930959	0	0.0623544	2	0.00561574	0
04013.jpg	15	15	0.996546	5	0.00327645	8	0.0000563	1
04014.jpg	13	13	0.999994	9	0.00000584	1	0.000000179	1
04015.jpg	25	25	0.999998	31	0.000000468	29	0.000000344	1
04016.jpg	2	2	0.990445	5	0.00796823	1	0.00155691	1
04017.jpg	4	4	0.995347	1	0.00275584	7	0.00105128	1
04018.jpg	2	2	0.999538	5	0.000455409	1	0.00000654	1
04019.jpg	12	12	0.999873	40	0.000109637	34	0.00000598	1
04020.jpg	28	28	0.88486	18	0.0281745	35	0.0274119	1
04021.jpg	11	11	0.999964	23	0.0000165	28	0.00000832	1
04022.jpg	35	35	1	36	1.48E-13	33	3.1E-15	1
04023.jpg	4	4	0.547873	1	0.434076	7	0.0145828	1
04024.jpg	10	10	0.999999	9	0.000000494	7	0.000000048	1
04025.jpg	38	38	1	34	1.05E-08	36	4.8E-10	1
04026.jpg	31	31	0.999999	21	0.000000738	23	6.82E-09	1
04027.jpg	12	12	0.999997	41	0.00000179	32	0.000000465	1
04028.jpg	7	7	0.997701	2	0.00164539	4	0.000293702	1
04029.jpg	16	16	1	10	1.31E-10	9	1.39E-12	1
04030.jpg	6	42	0.327988	41	0.295626	6	0.157965	0
04031.jpg	1	1	0.999934	4	0.0000368	2	0.0000166	1
04032.jpg	21	31	0.574645	21	0.307899	19	0.0893305	0
04033.jpg	5	5	0.985914	7	0.00796833	2	0.00299045	1
04034.jpg	13	13	1	35	1.59E-08	3	1.11E-08	1
04035.jpg	2	2	0.998604	1	0.0013325	5	0.0000543	1
04036.jpg	38	3	0.414281	5	0.382125	42	0.0916002	0
04037.jpg	2	2	0.982195	1	0.0132749	3	0.00240133	1
04038.jpg	24	24	0.999942	27	0.0000194	19	0.0000121	1
04039.jpg	5	5	0.998137	2	0.00185324	1	0.00000894	1
04040.jpg	34	34	0.999149	38	0.000849965	36	0.000000504	1
04041.jpg	9	9	1	10	4.03E-08	16	1.29E-09	1
04042.jpg	17	17	0.998466	14	0.00151288	4	0.0000156	1
04043.jpg	26	26	0.999999	18	0.000000886	24	0.000000157	1
04044.jpg	25	25	0.999977	29	0.0000193	22	0.00000156	1
04045.jpg	24	24	0.919861	30	0.0410175	21	0.00994149	1
04046.jpg	12	12	0.999994	29	0.00000327	9	0.0000015	1
04047.jpg	17	17	0.946833	22	0.0260605	26	0.0137633	1
04048.jpg	27	27	0.669001	11	0.266675	30	0.0419675	1
04049.jpg	35	35	1	36	7.4E-10	29	6.27E-11	1
04050.jpg	29	29	0.987364	31	0.00797643	24	0.00288694	1
04051.jpg	8	8	0.997886	7	0.00203123	4	0.0000456	1
04052.jpg	31	31	0.999999	21	0.00000102	19	9.96E-09	1
04053.jpg	5	5	0.968926	2	0.0249816	3	0.00601558	1
04054.jpg	15	15	0.999839	9	0.000157204	4	0.0000022	1
04055.jpg	22	22	0.998322	25	0.000925936	26	0.000534365	1
04056.jpg	10	10	0.99814	9	0.00163754	7	0.000143322	1
04057.jpg	28	11	0.381382	28	0.325509	24	0.117336	0
04058.jpg	25	25	1	22	1.88E-09	19	1.22E-11	1
04059.jpg	12	12	0.995895	41	0.00145748	18	0.00095308	1
04060.jpg	8	8	0.979845	15	0.00854671	5	0.00562593	1
04061.jpg	9	9	0.999986	10	0.0000139	16	1.66E-09	1
04062.jpg	11	11	0.99995	30	0.0000389	28	0.00000377	1
04063.jpg	1	1	0.967159	2	0.0327054	5	0.000122945	1
04064.jpg	17	17	0.998238	14	0.00156264	4	0.000122915	1
04065.jpg	29	24	0.630609	29	0.330216	26	0.0202325	0
04066.jpg	38	38	1	34	2.62E-12	36	1.47E-14	1
04067.jpg	2	2	0.891754	1	0.105409	5	0.00180893	1
04068.jpg	36	38	0.459051	5	0.124748	36	0.103877	0
04069.jpg	30	30	0.998307	28	0.000659938	23	0.000609861	1
04070.jpg	30	30	0.854041	11	0.135557	24	0.00326683	1
04071.jpg	1	1	0.995711	2	0.00428699	7	0.000001	1
04072.jpg	8	4	0.524835	8	0.457168	5	0.00753296	0
04073.jpg	13	13	1	35	0.000000411	34	1.17E-09	1
04074.jpg	38	38	0.999998	34	0.00000117	5	0.00000082	1
04075.jpg	1	1	0.928822	2	0.0364334	5	0.0236912	1
04076.jpg	5	5	0.939143	2	0.0565712	3	0.0032348	1
04077.jpg	29	29	0.998971	31	0.000549547	26	0.000239249	1
04078.jpg	11	11	0.999787	30	0.000145209	21	0.0000368	1
04079.jpg	18	18	0.952446	11	0.0249916	30	0.0135385	1
04080.jpg	11	11	0.999999	30	0.000000397	19	9.01E-08	1
04081.jpg	10	10	1	9	1.61E-09	42	1.37E-09	1
04082.jpg	4	1	0.7791	4	0.199353	5	0.00861909	0
04083.jpg	15	15	0.967338	3	0.026456	9	0.0050101	1
04084.jpg	12	12	0.998961	29	0.000925721	9	0.0000642	1
04085.jpg	7	7	0.976597	8	0.0215339	5	0.00120154	1
04086.jpg	21	21	0.662125	31	0.227212	19	0.107014	1
04087.jpg	38	38	1	34	2.11E-10	40	9.67E-11	1
04088.jpg	28	22	0.662005	31	0.218666	5	0.0203755	0
04089.jpg	13	13	1	35	3.61E-08	34	4.05E-11	1
04090.jpg	7	7	0.833824	4	0.144985	2	0.0121946	1
04091.jpg	12	12	0.999942	41	0.0000455	32	0.00000855	1
04092.jpg	10	10	0.999991	9	0.00000814	16	0.00000069	1
04093.jpg	1	1	0.894179	7	0.0975938	8	0.00698442	1
04094.jpg	35	35	1	34	7.04E-10	36	1.08E-10	1
04095.jpg	1	1	0.998057	2	0.00168984	0	0.000134423	1
04096.jpg	8	8	0.99998	7	0.0000122	4	0.00000622	1
04097.jpg	38	38	1	34	9.16E-13	36	1.72E-17	1
04098.jpg	25	25	0.999092	29	0.0005029	31	0.000290001	1
04099.jpg	13	13	1	35	0.000000138	36	4.41E-08	1
04100.jpg	15	15	0.99974	2	0.000242106	7	0.00000724	1
04101.jpg	12	12	0.999989	32	0.00000733	7	0.0000018	1
04102.jpg	8	8	0.985337	4	0.00432422	15	0.00353381	1
04103.jpg	17	17	0.999997	14	0.00000179	1	0.00000124	1
04104.jpg	38	38	1	34	0.000000023	36	2.13E-09	1
04105.jpg	41	8	0.584873	7	0.11823	2	0.0809822	0
04106.jpg	31	31	0.998273	21	0.0011715	19	0.000148506	1
04107.jpg	10	10	1	9	2.79E-08	7	4.76E-10	1
04108.jpg	25	25	0.999964	29	0.0000346	22	0.000000884	1
04109.jpg	1	1	0.999751	5	0.000225921	0	0.0000187	1
04110.jpg	14	14	1	15	2.31E-08	17	5.27E-09	1
04111.jpg	17	17	1	14	8.09E-10	4	1.64E-14	1
04112.jpg	23	23	0.992406	31	0.00574472	19	0.00180339	1
04113.jpg	10	10	1	9	0.000000327	16	9.9E-12	1
04114.jpg	26	26	0.487325	28	0.253967	11	0.0861983	1
04115.jpg	31	39	0.658886	31	0.165966	18	0.0465159	0
04116.jpg	5	4	0.506803	15	0.386862	8	0.0318917	0
04117.jpg	36	5	0.237502	38	0.2368	17	0.071981	0
04118.jpg	14	15	0.690222	14	0.246053	38	0.0279846	0
04119.jpg	4	4	0.999537	1	0.000462491	7	0.000000439	1
04120.jpg	4	4	0.998299	1	0.0016996	5	0.000000783	1
04121.jpg	7	7	0.97625	8	0.0236618	1	0.000058	1
04122.jpg	20	31	0.244639	18	0.159243	30	0.119649	0
04123.jpg	34	34	1	38	7.77E-10	35	1.21E-12	1
04124.jpg	1	1	0.958619	2	0.0293011	0	0.00768946	1
04125.jpg	21	21	0.831536	31	0.165061	19	0.00308393	1
04126.jpg	14	14	1	15	0.000000239	3	0.000000111	1
04127.jpg	4	4	0.998605	1	0.00106958	8	0.000176298	1
04128.jpg	13	13	1	9	4.27E-08	35	1.33E-09	1
04129.jpg	6	6	0.706537	42	0.210368	32	0.0809807	1
04130.jpg	39	39	0.992849	4	0.00569422	37	0.000471257	1
04131.jpg	11	11	0.999993	30	0.00000627	31	0.000000421	1
04132.jpg	33	33	0.999911	39	0.0000733	8	0.00000229	1
04133.jpg	30	31	0.204929	26	0.157715	24	0.0871891	0
04134.jpg	2	2	0.99995	5	0.0000471	1	0.00000336	1
04135.jpg	3	3	0.999704	5	0.000284799	2	0.0000111	1
04136.jpg	33	33	1	40	8.18E-10	39	3.08E-10	1
04137.jpg	1	1	0.999586	2	0.000288942	0	0.000107901	1
04138.jpg	40	40	1	8	3.39E-08	38	2.76E-09	1
04139.jpg	1	1	0.999958	5	0.0000393	2	0.00000153	1
04140.jpg	13	13	0.999999	35	0.000000558	12	9.93E-08	1
04141.jpg	23	23	0.998723	31	0.00118017	30	0.0000587	1
04142.jpg	18	18	0.999648	20	0.000179684	24	0.000107208	1
04143.jpg	10	10	0.999999	9	0.000000766	39	1.95E-10	1
04144.jpg	35	35	0.900224	33	0.0253345	9	0.0124508	1
04145.jpg	1	1	0.963769	5	0.0346658	2	0.00113818	1
04146.jpg	15	15	0.999975	9	0.0000131	8	0.00000348	1
04147.jpg	21	21	0.809321	19	0.126847	31	0.0403139	1
04148.jpg	14	14	0.999999	1	0.000000817	15	0.000000393	1
04149.jpg	3	3	0.992936	5	0.00642797	2	0.000635431	1
04150.jpg	35	35	0.999996	36	0.0000039	33	4.4E-09	1
04151.jpg	12	12	1	42	2.16E-08	40	1.39E-08	1
04152.jpg	9	9	0.997402	10	0.00259756	16	0.000000183	1
04153.jpg	33	33	1	40	1.82E-09	39	4.84E-10	1
04154.jpg	17	17	1	14	2.32E-09	4	3.55E-12	1
04155.jpg	12	12	0.999975	7	0.0000134	1	0.00000629	1
04156.jpg	25	25	1	22	3.45E-10	19	4.5E-12	1
04157.jpg	18	18	0.997448	26	0.00218042	27	0.000261466	1
04158.jpg	4	4	0.998968	1	0.000939966	7	0.000053	1
04159.jpg	31	31	0.999998	21	0.00000229	19	0.000000125	1
04160.jpg	11	11	0.728039	21	0.0989709	26	0.0722667	1
04161.jpg	5	5	0.950198	4	0.0200301	2	0.0136456	1
04162.jpg	29	29	0.983194	28	0.0152741	24	0.000801	1
04163.jpg	11	11	0.999991	27	0.00000873	28	0.000000471	1
04164.jpg	5	5	0.988971	3	0.00835524	2	0.00212229	1
04165.jpg	14	14	0.999995	2	0.00000154	1	0.00000116	1
04166.jpg	15	15	0.962473	2	0.033562	1	0.0014113	1
04167.jpg	5	5	0.764395	3	0.235027	2	0.000412539	1
04168.jpg	38	38	1	34	4.36E-14	36	4.17E-20	1
04169.jpg	14	14	0.999978	2	0.0000121	15	0.00000444	1
04170.jpg	4	4	0.999691	1	0.000180359	5	0.000056	1
04171.jpg	10	10	0.999445	9	0.000491778	16	0.0000438	1
04172.jpg	12	12	0.999994	42	0.00000577	7	0.000000309	1
04173.jpg	2	2	0.985484	1	0.0110243	5	0.00339619	1
04174.jpg	13	13	1	35	0.000000254	9	0.000000124	1
04175.jpg	17	17	0.964032	4	0.0131944	1	0.00772373	1
04176.jpg	10	10	0.637974	7	0.156374	5	0.0879872	1
04177.jpg	4	4	0.999954	1	0.0000441	5	0.00000075	1
04178.jpg	5	5	0.800875	8	0.0815287	7	0.0547091	1
04179.jpg	4	4	0.999993	1	0.00000654	8	8.67E-08	1
04180.jpg	0	0	0.946985	1	0.0394344	8	0.0125714	1
04181.jpg	8	8	0.840666	4	0.0601345	5	0.0490561	1
04182.jpg	31	31	0.999561	23	0.000366497	19	0.0000494	1
04183.jpg	4	4	0.999992	1	0.00000804	5	2.22E-08	1
04184.jpg	41	41	1	9	0.000000121	10	1.16E-08	1
04185.jpg	21	19	0.562977	11	0.252735	28	0.092844	0
04186.jpg	20	20	0.974885	30	0.010964	29	0.00626121	1
04187.jpg	25	25	1	30	2.34E-09	22	5.92E-10	1
04188.jpg	14	14	0.999996	1	0.00000162	15	0.00000135	1
04189.jpg	1	1	0.999993	2	0.00000575	4	0.000000633	1
04190.jpg	11	11	0.998382	23	0.000645821	31	0.000359051	1
04191.jpg	21	21	0.718268	31	0.281362	19	0.000346408	1
04192.jpg	11	11	0.783975	23	0.165879	28	0.0165037	1
04193.jpg	18	18	0.999944	26	0.0000509	27	0.00000426	1
04194.jpg	10	10	1	5	1.25E-09	9	8.64E-10	1
04195.jpg	5	5	0.997554	2	0.00176046	3	0.00068088	1
04196.jpg	12	12	1	41	8.89E-08	8	2.51E-08	1
04197.jpg	13	13	0.999996	9	0.00000246	5	0.00000102	1
04198.jpg	31	31	0.994942	18	0.000988477	5	0.000961032	1
04199.jpg	12	12	0.999998	41	0.00000156	36	0.000000183	1
04200.jpg	2	2	0.999952	1	0.0000449	5	0.00000292	1
04201.jpg	12	12	0.691622	11	0.160225	32	0.128833	1
04202.jpg	13	13	1	17	7.31E-10	35	2.24E-10	1
04203.jpg	16	16	0.993505	0	0.00470454	5	0.000827914	1
04204.jpg	3	7	0.458468	3	0.195827	8	0.140457	0
04205.jpg	2	2	0.990658	5	0.00775468	1	0.00146227	1
04206.jpg	10	10	0.999866	7	0.0000788	9	0.0000489	1
04207.jpg	5	5	0.851342	2	0.139167	3	0.00908092	1
04208.jpg	31	31	0.999903	21	0.0000511	19	0.0000332	1
04209.jpg	12	12	0.999538	11	0.000230248	18	0.0000565	1
04210.jpg	14	14	0.99896	15	0.0010379	1	0.000000734	1
04211.jpg	17	17	0.90568	32	0.0317276	0	0.0261996	1
04212.jpg	17	17	1	14	3.27E-12	4	2.07E-12	1
04213.jpg	13	13	1	35	0.000000431	36	1.39E-08	1
04214.jpg	17	17	1	14	5.59E-08	0	1.82E-08	1
04215.jpg	16	16	1	10	0.000000441	7	3.01E-08	1
04216.jpg	31	31	0.99999	21	0.00000977	29	0.000000161	1
04217.jpg	11	11	0.999976	30	0.0000192	27	0.00000178	1
04218.jpg	26	26	0.999815	18	0.000184139	37	0.000000202	1
04219.jpg	13	12	0.999977	32	0.0000104	9	0.00000324	0
04220.jpg	13	13	1	9	8.43E-08	35	1.13E-08	1
04221.jpg	7	7	0.999936	8	0.0000388	5	0.0000236	1
04222.jpg	13	13	1	3	1.65E-09	35	1.52E-09	1
04223.jpg	2	2	0.999985	5	0.0000141	1	0.00000115	1
04224.jpg	18	18	0.999893	26	0.000077	11	0.0000163	1
04225.jpg	8	8	0.890357	2	0.041024	1	0.0340601	1
04226.jpg	7	7	0.812602	8	0.181909	5	0.0046587	1
04227.jpg	1	1	0.999632	0	0.00028613	4	0.0000501	1
04228.jpg	9	9	0.989002	10	0.0109805	16	0.00000844	1
04229.jpg	38	38	1	34	0.00000012	0	6.15E-09	1
04230.jpg	9	9	0.999989	10	0.0000107	16	0.000000341	1
04231.jpg	13	13	0.999999	9	0.000000562	3	3.42E-08	1
04232.jpg	13	13	0.999998	35	0.00000109	12	0.000000693	1
04233.jpg	1	1	0.999436	5	0.000373185	2	0.000149739	1
04234.jpg	1	1	0.811528	5	0.185445	2	0.00265687	1
04235.jpg	8	8	0.958949	2	0.019914	5	0.00673337	1
04236.jpg	2	2	0.999893	5	0.0000648	3	0.0000213	1
04237.jpg	8	8	0.999815	2	0.0000949	1	0.0000615	1
04238.jpg	13	13	1	17	7.77E-09	36	2.67E-09	1
04239.jpg	38	38	0.999989	34	0.00000787	8	0.0000019	1
04240.jpg	7	7	0.996701	4	0.00172015	8	0.000962487	1
04241.jpg	18	26	0.732374	18	0.265603	24	0.0010183	0
04242.jpg	2	2	0.999987	3	0.0000119	5	0.00000132	1
04243.jpg	14	14	0.999999	2	0.000000612	1	0.000000503	1
04244.jpg	38	38	1	34	2.35E-11	36	3.05E-14	1
04245.jpg	5	2	0.237883	3	0.183986	5	0.171091	0
04246.jpg	38	38	1	34	2.42E-08	36	7.66E-10	1
04247.jpg	12	12	1	7	0.000000125	41	1.22E-08	1
04248.jpg	25	25	0.999983	29	0.0000117	21	0.00000121	1
04249.jpg	5	5	0.84451	2	0.0949859	4	0.0291447	1
04250.jpg	25	25	1	22	5.92E-11	29	2.78E-14	1
04251.jpg	11	11	0.807351	30	0.106287	21	0.0478053	1
04252.jpg	18	22	0.843693	18	0.0529013	0	0.0241942	0
04253.jpg	5	5	0.998805	2	0.00105	3	0.000120299	1
04254.jpg	14	14	0.999993	15	0.00000687	17	0.000000133	1
04255.jpg	12	12	0.999996	7	0.0000013	42	0.000000796	1
04256.jpg	13	13	1	35	1.31E-09	29	1.21E-10	1
04257.jpg	5	5	0.907447	2	0.059093	3	0.022313	1
04258.jpg	13	13	1	3	8.09E-08	35	2.31E-08	1
04259.jpg	9	9	0.999626	10	0.000285367	16	0.0000833	1
04260.jpg	11	25	0.579728	21	0.255188	29	0.0733174	0
04261.jpg	25	25	1	22	6.79E-08	34	1.27E-10	1
04262.jpg	7	7	0.996004	5	0.00244503	10	0.00133209	1
04263.jpg	12	12	0.99996	40	0.0000336	28	0.00000301	1
04264.jpg	35	35	1	36	0.000000173	16	2.69E-09	1
04265.jpg	15	15	0.999881	5	0.0000663	4	0.0000334	1
04266.jpg	1	1	0.986994	2	0.0126206	4	0.000365558	1
04267.jpg	3	3	0.753681	5	0.240336	2	0.00563149	1
04268.jpg	31	31	0.997393	29	0.000569877	21	0.000516266	1
04269.jpg	17	17	0.615421	2	0.094957	4	0.0775697	1
04270.jpg	13	13	0.995287	9	0.00213375	15	0.00162366	1
04271.jpg	6	13	0.448247	38	0.139366	15	0.136254	0
04272.jpg	8	8	0.996693	4	0.00217167	7	0.000687202	1
04273.jpg	25	25	1	22	7.8E-12	19	7.29E-13	1
04274.jpg	4	4	0.999619	1	0.000349185	2	0.0000178	1
04275.jpg	38	38	1	34	6.73E-10	36	1.11E-10	1
04276.jpg	18	18	0.999991	26	0.00000815	30	0.000000322	1
04277.jpg	10	10	0.99865	4	0.00112569	9	0.000142931	1
04278.jpg	36	36	0.999998	40	0.000000462	38	0.000000329	1
04279.jpg	17	17	0.979148	2	0.0131529	0	0.00227832	1
04280.jpg	13	13	1	35	4.25E-13	10	3.92E-13	1
04281.jpg	8	5	0.536994	8	0.268205	10	0.0952152	0
04282.jpg	12	12	0.999991	7	0.00000792	42	0.000000783	1
04283.jpg	4	4	0.860488	1	0.0566058	0	0.0418283	1
04284.jpg	1	1	0.986833	2	0.0104522	5	0.00201044	1
04285.jpg	2	2	0.994981	3	0.00172863	9	0.000763048	1
04286.jpg	5	5	0.972497	2	0.0171337	3	0.0103299	1
04287.jpg	17	17	0.999999	14	0.00000143	31	2.26E-10	1
04288.jpg	9	9	0.99921	10	0.000422289	16	0.000361778	1
04289.jpg	25	25	1	22	1.91E-08	21	2.42E-10	1
04290.jpg	29	29	0.992704	31	0.00286078	26	0.00211935	1
04291.jpg	35	35	1	33	3.46E-09	40	8.01E-10	1
04292.jpg	29	29	0.921199	24	0.0720612	28	0.00455455	1
04293.jpg	35	35	0.999944	34	0.000043	13	0.00000878	1
04294.jpg	15	15	0.974156	2	0.0164928	5	0.00416327	1
04295.jpg	2	2	0.999995	1	0.00000417	5	0.000000551	1
04296.jpg	35	35	1	33	1.22E-11	36	1.16E-11	1
04297.jpg	11	11	1	30	0.000000247	21	5.67E-08	1
04298.jpg	28	28	0.978042	11	0.0165185	30	0.00234647	1
04299.jpg	26	26	0.999988	18	0.00000774	24	0.00000182	1
04300.jpg	23	23	0.99983	30	0.0000888	31	0.0000373	1
04301.jpg	3	3	0.999865	5	0.0000694	2	0.000066	1
04302.jpg	35	35	1	36	0.000000234	40	1.07E-08	1
04303.jpg	25	25	0.700518	11	0.168354	30	0.0903533	1
04304.jpg	38	38	1	34	1.73E-13	36	2E-17	1
04305.jpg	1	1	0.921699	2	0.0744598	5	0.00156568	1
04306.jpg	15	15	0.530068	38	0.370644	13	0.0741269	1
04307.jpg	9	9	0.999872	10	0.000125643	16	0.00000194	1
04308.jpg	11	11	1	30	3.21E-08	19	3.74E-09	1
04309.jpg	7	7	0.729192	1	0.21618	2	0.0168529	1
04310.jpg	9	9	1	10	8.42E-08	16	5.7E-09	1
04311.jpg	38	38	1	26	9.23E-09	34	7.44E-09	1
04312.jpg	20	20	0.998999	28	0.000490294	23	0.000226841	1
04313.jpg	39	39	0.998153	33	0.00173742	4	0.0000923	1
04314.jpg	26	28	0.862672	20	0.0944645	31	0.0177903	0
04315.jpg	13	13	1	35	6.38E-08	29	2.57E-08	1
04316.jpg	42	42	0.951479	41	0.0374899	32	0.00788396	1
04317.jpg	11	11	0.99762	21	0.00153247	30	0.000815291	1
04318.jpg	12	12	0.998523	40	0.00107552	1	0.000111399	1
04319.jpg	38	38	1	34	1.41E-10	20	1.16E-15	1
04320.jpg	7	8	0.98098	7	0.0189138	5	0.0000604	0
04321.jpg	3	5	0.492529	3	0.284133	2	0.190266	0
04322.jpg	10	10	1	9	1.49E-08	7	2.16E-10	1
04323.jpg	8	5	0.557897	7	0.140186	4	0.126037	0
04324.jpg	35	35	1	36	7.7E-13	34	4.68E-13	1
04325.jpg	4	1	0.613611	5	0.0865668	7	0.082832	0
04326.jpg	5	5	0.989356	7	0.0034144	8	0.00306277	1
04327.jpg	5	5	0.482716	2	0.297525	3	0.217646	1
04328.jpg	9	9	0.999996	10	0.00000432	16	0.000000108	1
04329.jpg	35	35	1	36	6.32E-09	37	2.71E-09	1
04330.jpg	31	31	0.999999	21	0.00000114	19	4.13E-09	1
04331.jpg	24	24	0.999993	26	0.00000332	11	0.00000105	1
04332.jpg	0	0	0.471321	8	0.459318	1	0.0546073	1
04333.jpg	0	1	0.962042	2	0.0175479	4	0.0128973	0
04334.jpg	8	5	0.686094	10	0.0918842	8	0.0571699	0
04335.jpg	41	32	0.481254	41	0.333624	42	0.0911689	0
04336.jpg	1	1	0.999491	4	0.000307804	0	0.000190544	1
04337.jpg	1	1	0.997981	4	0.00146109	2	0.000414027	1
04338.jpg	4	4	0.991434	8	0.00466107	1	0.00200313	1
04339.jpg	7	7	0.992548	8	0.0065921	5	0.000728605	1
04340.jpg	25	25	1	22	1.22E-11	19	1.16E-11	1
04341.jpg	12	12	0.999405	41	0.0000903	17	0.0000699	1
04342.jpg	33	33	0.99985	35	0.000103872	40	0.0000369	1
04343.jpg	14	14	0.999996	22	0.00000219	2	0.000000955	1
04344.jpg	2	2	0.967415	5	0.0260134	1	0.0064822	1
04345.jpg	15	15	0.999996	9	0.00000317	8	0.000000881	1
04346.jpg	9	9	1	10	0.000000191	16	0.000000108	1
04347.jpg	12	12	1	40	2.15E-08	7	3.97E-09	1
04348.jpg	1	1	0.999139	5	0.00081283	4	0.0000187	1
04349.jpg	11	11	0.999968	28	0.0000151	21	0.00000961	1
04350.jpg	33	33	1	39	3.54E-08	40	9.73E-11	1
04351.jpg	4	4	0.999205	1	0.000648507	8	0.000112463	1
04352.jpg	1	1	0.999993	4	0.00000629	2	0.000000365	1
04353.jpg	18	18	0.892179	11	0.0902345	27	0.01443	1
04354.jpg	13	13	0.999945	3	0.0000185	15	0.0000103	1
04355.jpg	12	12	0.999968	11	0.0000189	40	0.00000713	1
04356.jpg	13	13	1	25	0.000000206	34	0.000000125	1
04357.jpg	2	2	0.988588	1	0.0110897	5	0.000248246	1
04358.jpg	13	13	0.999637	35	0.000135283	15	0.0000516	1
04359.jpg	10	10	0.999837	5	0.000109111	16	0.0000494	1
04360.jpg	36	36	0.999968	38	0.0000302	18	0.00000115	1
04361.jpg	10	10	0.999995	9	0.00000458	7	0.000000143	1
04362.jpg	38	38	0.999991	32	0.00000535	34	0.00000152	1
04363.jpg	3	3	0.596403	5	0.160731	7	0.113242	1
04364.jpg	11	11	0.999982	27	0.0000125	20	0.00000342	1
04365.jpg	38	38	1	34	7.06E-12	36	3.91E-13	1
04366.jpg	15	15	0.999515	2	0.000372604	14	0.0000615	1
04367.jpg	30	19	0.487837	11	0.138077	30	0.108157	0
04368.jpg	18	18	0.999966	27	0.0000171	26	0.0000153	1
04369.jpg	35	35	1	36	3.42E-11	10	3.76E-12	1
04370.jpg	5	5	0.968046	15	0.0262098	8	0.00217629	1
04371.jpg	9	9	0.914959	13	0.0395914	16	0.0348865	1
04372.jpg	18	18	0.950371	26	0.02375	24	0.0126396	1
04373.jpg	8	8	0.700787	1	0.254981	2	0.0141451	1
04374.jpg	12	12	1	42	3.63E-09	7	1.62E-09	1
04375.jpg	15	15	0.999902	8	0.0000528	4	0.000044	1
04376.jpg	5	5	0.797543	7	0.116687	2	0.0699337	1
04377.jpg	1	8	0.61712	1	0.142526	15	0.0938845	0
04378.jpg	35	35	0.999988	37	0.000012	34	4.95E-08	1
04379.jpg	4	4	0.897402	1	0.0344059	5	0.0277235	1
04380.jpg	25	25	0.998913	29	0.00105912	20	0.000014	1
04381.jpg	5	5	0.464131	3	0.343567	2	0.118268	1
04382.jpg	2	2	0.999944	5	0.0000523	1	0.00000321	1
04383.jpg	30	28	0.716558	23	0.0936294	18	0.0366014	0
04384.jpg	12	12	0.999526	40	0.000141299	17	0.0000974	1
04385.jpg	8	8	0.935587	2	0.0421915	5	0.00922841	1
04386.jpg	1	1	1	2	1.75E-08	5	5.47E-11	1
04387.jpg	1	1	0.99561	5	0.00437885	4	0.00000826	1
04388.jpg	4	4	0.999704	5	0.000202603	8	0.000085	1
04389.jpg	4	4	0.966392	8	0.0160852	15	0.00755408	1
04390.jpg	9	9	1	10	1.02E-10	16	2.37E-12	1
04391.jpg	17	17	0.999853	32	0.0000811	4	0.0000132	1
04392.jpg	4	4	0.997803	1	0.00163299	2	0.000192361	1
04393.jpg	10	10	0.999905	9	0.0000944	19	5.47E-08	1
04394.jpg	17	17	0.999987	14	0.0000086	1	0.00000436	1
04395.jpg	38	38	1	34	5.85E-09	36	2.28E-12	1
04396.jpg	2	2	0.997252	1	0.0026573	5	0.0000657	1
04397.jpg	2	2	0.999981	5	0.000016	1	0.00000321	1
04398.jpg	39	39	0.999999	33	0.00000127	40	3.28E-10	1
04399.jpg	1	1	0.996319	5	0.00260801	2	0.000926708	1
04400.jpg	21	19	0.479132	31	0.252372	23	0.0766657	0
04401.jpg	15	15	0.972342	9	0.0214229	3	0.00368969	1
04402.jpg	10	10	0.983596	23	0.00818362	5	0.00675167	1
04403.jpg	4	4	0.999741	8	0.000215882	1	0.0000253	1
04404.jpg	3	3	0.995093	5	0.0047323	2	0.000174065	1
04405.jpg	13	13	1	35	8.42E-09	3	2.17E-10	1
04406.jpg	5	5	0.991077	2	0.00529505	3	0.00179579	1
04407.jpg	9	9	1	10	8.34E-08	16	2.71E-08	1
04408.jpg	3	5	0.601921	3	0.395689	2	0.00234696	0
04409.jpg	18	18	0.998829	26	0.00057479	20	0.000398448	1
04410.jpg	6	6	0.7433	42	0.116148	32	0.10129	1
