Index,ClassId,PredictClass,Correction,Prob,,,,,,
02866.jpg,12,12,1,0.999999,,,,,,
02867.jpg,1,1,1,0.988319,,,,,,
02868.jpg,38,38,1,0.999453,,,,,,
02869.jpg,1,1,1,0.962305,,,,,,
02870.jpg,12,12,1,0.999989,,,,,,
02871.jpg,25,25,1,0.999515,,,,,,
02872.jpg,14,14,1,0.999993,,,,,,
02873.jpg,38,38,1,1,,,,,,
02874.jpg,1,1,1,0.99975,,,,,,
02875.jpg,17,17,1,0.999982,,,,,,
02876.jpg,9,9,1,0.999373,,,,,,
02877.jpg,16,16,1,0.99996,,,,,,
02878.jpg,13,13,1,0.999999,,,,,,
02879.jpg,7,7,1,0.616249,,,,,,
02880.jpg,39,39,1,0.999938,,,,,,
02881.jpg,2,2,1,0.997577,,,,,,
02882.jpg,8,8,1,0.999934,,,,,,
02883.jpg,2,2,1,0.996983,,,,,,
02884.jpg,10,10,1,0.999439,,,,,,
02885.jpg,25,25,1,1,,,,,,
02886.jpg,10,4,0,0.319197,,,,,,
02887.jpg,4,1,0,0.281424,,,,,,
02888.jpg,4,4,1,0.982625,,,,,,
02889.jpg,10,10,1,1,,,,,,
02890.jpg,9,9,1,1,,,,,,
02891.jpg,39,39,1,0.99963,,,,,,
02892.jpg,7,7,1,0.999982,,,,,,
02893.jpg,22,22,1,0.573199,,,,,,
02894.jpg,40,40,1,0.999903,,,,,,
02895.jpg,4,4,1,0.998809,,,,,,
02896.jpg,12,12,1,0.999596,,,,,,
02897.jpg,10,10,1,0.929861,,,,,,
02898.jpg,15,15,1,0.999673,,,,,,
02899.jpg,12,12,1,0.999999,,,,,,
02900.jpg,13,13,1,0.999999,,,,,,
02901.jpg,34,34,1,0.999568,,,,,,
02902.jpg,4,4,1,0.999758,,,,,,
02903.jpg,2,2,1,0.999978,,,,,,
02904.jpg,5,5,1,0.999979,,,,,,
02905.jpg,25,25,1,0.999999,,,,,,
02906.jpg,37,37,1,0.99999,,,,,,
02907.jpg,17,17,1,0.608821,,,,,,
02908.jpg,15,15,1,0.999996,,,,,,
02909.jpg,14,14,1,0.999975,,,,,,
02910.jpg,15,15,1,0.999942,,,,,,
02911.jpg,12,12,1,0.99341,,,,,,
02912.jpg,26,26,1,0.99968,,,,,,
02913.jpg,18,18,1,0.969731,,,,,,
02914.jpg,9,9,1,0.999736,,,,,,
02915.jpg,17,17,1,1,,,,,,
02916.jpg,1,1,1,0.999999,,,,,,
02917.jpg,7,8,0,0.829656,,,,,,
02918.jpg,23,2,0,0.340947,,,,,,
02919.jpg,1,1,1,0.995548,,,,,,
02920.jpg,35,35,1,0.9729,,,,,,
02921.jpg,11,11,1,0.385415,,,,,,
02922.jpg,7,3,0,0.302618,,,,,,
02923.jpg,10,10,1,0.99423,,,,,,
02924.jpg,5,3,0,0.41524,,,,,,
02925.jpg,13,13,1,1,,,,,,
02926.jpg,10,10,1,0.931323,,,,,,
02927.jpg,9,9,1,0.999999,,,,,,
02928.jpg,1,1,1,0.999794,,,,,,
02929.jpg,10,10,1,0.999852,,,,,,
02930.jpg,0,0,1,0.871256,,,,,,
02931.jpg,1,2,0,0.32222,,,,,,
02932.jpg,13,13,1,0.999673,,,,,,
02933.jpg,10,10,1,0.999999,,,,,,
02934.jpg,13,13,1,0.999987,,,,,,
02935.jpg,2,2,1,0.999839,,,,,,
02936.jpg,18,18,1,0.999695,,,,,,
02937.jpg,13,13,1,1,,,,,,
02938.jpg,4,4,1,1,,,,,,
02939.jpg,2,2,1,0.841371,,,,,,
02940.jpg,8,8,1,0.999882,,,,,,
02941.jpg,16,16,1,1,,,,,,
02942.jpg,17,17,1,0.999813,,,,,,
02943.jpg,18,18,1,0.998993,,,,,,
02944.jpg,39,39,1,0.999884,,,,,,
02945.jpg,15,15,1,0.99999,,,,,,
02946.jpg,5,5,1,0.957599,,,,,,
02947.jpg,9,9,1,1,,,,,,
02948.jpg,15,15,1,0.75794,,,,,,
02949.jpg,17,17,1,0.971103,,,,,,
02950.jpg,2,2,1,1,,,,,,
02951.jpg,8,8,1,0.994512,,,,,,
02952.jpg,33,33,1,1,,,,,,
02953.jpg,33,33,1,0.999565,,,,,,
02954.jpg,23,2,0,0.335111,,,,,,
02955.jpg,1,4,0,0.899776,,,,,,
02956.jpg,11,11,1,0.780571,,,,,,
02957.jpg,28,28,1,0.591558,,,,,,
02958.jpg,9,9,1,1,,,,,,
02959.jpg,4,4,1,0.957782,,,,,,
02960.jpg,14,14,1,0.999978,,,,,,
02961.jpg,3,5,0,0.453335,,,,,,
02962.jpg,22,22,1,0.999993,,,,,,
02963.jpg,17,17,1,0.999483,,,,,,
02964.jpg,9,9,1,0.999999,,,,,,
02965.jpg,3,3,1,0.833054,,,,,,
02966.jpg,26,26,1,0.942109,,,,,,
02967.jpg,2,2,1,0.999865,,,,,,
02968.jpg,16,16,1,0.998299,,,,,,
02969.jpg,17,17,1,1,,,,,,
02970.jpg,18,18,1,0.816459,,,,,,
02971.jpg,12,29,0,0.411621,,,,,,
02972.jpg,29,29,1,0.999656,,,,,,
02973.jpg,11,11,1,0.999998,,,,,,
02974.jpg,18,18,1,0.998955,,,,,,
02975.jpg,1,1,1,1,,,,,,
02976.jpg,2,2,1,0.997941,,,,,,
02977.jpg,38,38,1,0.999989,,,,,,
02978.jpg,36,4,0,0.33974,,,,,,
02979.jpg,25,25,1,1,,,,,,
02980.jpg,41,8,0,0.59944,,,,,,
02981.jpg,5,5,1,0.992594,,,,,,
02982.jpg,12,12,1,1,,,,,,
02983.jpg,7,7,1,0.997661,,,,,,
02984.jpg,17,17,1,0.999988,,,,,,
02985.jpg,4,4,1,0.999813,,,,,,
02986.jpg,25,25,1,1,,,,,,
02987.jpg,6,32,0,0.673737,,,,,,
02988.jpg,36,36,1,1,,,,,,
02989.jpg,26,26,1,0.895315,,,,,,
02990.jpg,9,9,1,0.997552,,,,,,
02991.jpg,7,8,0,0.88668,,,,,,
02992.jpg,14,14,1,0.99998,,,,,,
02993.jpg,30,30,1,0.58503,,,,,,
02994.jpg,17,17,1,0.999364,,,,,,
02995.jpg,20,20,1,0.930566,,,,,,
02996.jpg,18,11,0,0.274105,,,,,,
02997.jpg,12,12,1,1,,,,,,
02998.jpg,41,41,1,0.999866,,,,,,
02999.jpg,5,5,1,0.750398,,,,,,
03000.jpg,11,11,1,1,,,,,,
03001.jpg,36,36,1,0.999999,,,,,,
03002.jpg,1,1,1,1,,,,,,
03003.jpg,15,15,1,0.952402,,,,,,
03004.jpg,11,11,1,0.964188,,,,,,
03005.jpg,12,12,1,0.997927,,,,,,
03006.jpg,34,34,1,0.540082,,,,,,
03007.jpg,33,33,1,0.999411,,,,,,
03008.jpg,21,21,1,0.720304,,,,,,
03009.jpg,0,1,0,0.804948,,,,,,
03010.jpg,9,9,1,0.999981,,,,,,
03011.jpg,9,9,1,0.963712,,,,,,
03012.jpg,27,27,1,0.483816,,,,,,
03013.jpg,3,3,1,0.992027,,,,,,
03014.jpg,18,18,1,0.999964,,,,,,
03015.jpg,31,31,1,0.986583,,,,,,
03016.jpg,2,2,1,0.99797,,,,,,
03017.jpg,26,26,1,0.666808,,,,,,
03018.jpg,25,30,0,0.787472,,,,,,
03019.jpg,38,38,1,0.999869,,,,,,
03020.jpg,12,12,1,1,,,,,,
03021.jpg,6,42,0,0.65104,,,,,,
03022.jpg,28,28,1,0.757991,,,,,,
03023.jpg,35,35,1,1,,,,,,
03024.jpg,5,5,1,0.997896,,,,,,
03025.jpg,30,23,0,0.647178,,,,,,
03026.jpg,4,4,1,0.994424,,,,,,
03027.jpg,8,7,0,0.411045,,,,,,
03028.jpg,12,12,1,0.999976,,,,,,
03029.jpg,17,17,1,1,,,,,,
03030.jpg,18,18,1,0.883364,,,,,,
03031.jpg,1,1,1,0.997037,,,,,,
03032.jpg,38,38,1,0.999356,,,,,,
03033.jpg,38,38,1,0.999972,,,,,,
03034.jpg,9,9,1,0.997533,,,,,,
03035.jpg,25,25,1,0.999995,,,,,,
03036.jpg,5,5,1,0.984195,,,,,,
03037.jpg,1,1,1,0.936471,,,,,,
03038.jpg,1,1,1,0.999917,,,,,,
03039.jpg,42,42,1,0.602492,,,,,,
03040.jpg,13,13,1,1,,,,,,
03041.jpg,13,13,1,0.999694,,,,,,
03042.jpg,2,2,1,0.99693,,,,,,
03043.jpg,30,30,1,0.989547,,,,,,
03044.jpg,10,10,1,0.998799,,,,,,
03045.jpg,35,35,1,0.999985,,,,,,
03046.jpg,28,28,1,0.955394,,,,,,
03047.jpg,5,2,0,0.747973,,,,,,
03048.jpg,11,11,1,0.999997,,,,,,
03049.jpg,30,30,1,0.526181,,,,,,
03050.jpg,11,11,1,0.937692,,,,,,
03051.jpg,1,1,1,0.999646,,,,,,
03052.jpg,25,25,1,0.462497,,,,,,
03053.jpg,38,38,1,1,,,,,,
03054.jpg,38,38,1,0.99995,,,,,,
03055.jpg,31,31,1,0.998337,,,,,,
03056.jpg,19,19,1,0.781131,,,,,,
03057.jpg,13,13,1,0.999407,,,,,,
03058.jpg,21,31,0,0.461456,,,,,,
03059.jpg,20,20,1,0.987507,,,,,,
03060.jpg,8,8,1,0.998839,,,,,,
03061.jpg,38,38,1,1,,,,,,
03062.jpg,22,22,1,0.995547,,,,,,
03063.jpg,28,28,1,0.855927,,,,,,
03064.jpg,12,12,1,0.999443,,,,,,
03065.jpg,17,17,1,0.999909,,,,,,
03066.jpg,12,12,1,0.999999,,,,,,
03067.jpg,35,35,1,0.999991,,,,,,
03068.jpg,10,10,1,0.999828,,,,,,
03069.jpg,13,13,1,1,,,,,,
03070.jpg,12,12,1,1,,,,,,
03071.jpg,1,1,1,0.999115,,,,,,
03072.jpg,2,1,0,0.480278,,,,,,
03073.jpg,10,10,1,0.999999,,,,,,
03074.jpg,5,5,1,0.998616,,,,,,
03075.jpg,13,13,1,1,,,,,,
03076.jpg,34,34,1,1,,,,,,
03077.jpg,2,2,1,0.812487,,,,,,
03078.jpg,2,2,1,0.941248,,,,,,
03079.jpg,17,17,1,0.998301,,,,,,
03080.jpg,9,9,1,0.99999,,,,,,
03081.jpg,13,13,1,1,,,,,,
03082.jpg,34,34,1,0.999491,,,,,,
03083.jpg,2,2,1,0.999998,,,,,,
03084.jpg,13,13,1,1,,,,,,
03085.jpg,10,10,1,0.999837,,,,,,
03086.jpg,8,5,0,0.28104,,,,,,
03087.jpg,4,4,1,0.728996,,,,,,
03088.jpg,38,38,1,1,,,,,,
03089.jpg,10,10,1,0.979245,,,,,,
03090.jpg,4,4,1,0.987935,,,,,,
03091.jpg,1,1,1,0.993799,,,,,,
03092.jpg,33,33,1,0.999993,,,,,,
03093.jpg,2,2,1,0.999997,,,,,,
03094.jpg,14,14,1,0.999981,,,,,,
03095.jpg,35,35,1,0.999992,,,,,,
03096.jpg,10,10,1,1,,,,,,
03097.jpg,13,13,1,1,,,,,,
03098.jpg,9,9,1,0.999169,,,,,,
03099.jpg,5,5,1,0.999965,,,,,,
03100.jpg,35,35,1,1,,,,,,
03101.jpg,18,1,0,0.230682,,,,,,
03102.jpg,25,25,1,0.999991,,,,,,
03103.jpg,40,40,1,0.96926,,,,,,
03104.jpg,3,3,1,0.631697,,,,,,
03105.jpg,13,13,1,0.999113,,,,,,
03106.jpg,31,31,1,0.984994,,,,,,
03107.jpg,22,22,1,0.655227,,,,,,
03108.jpg,38,38,1,1,,,,,,
03109.jpg,39,39,1,0.997338,,,,,,
03110.jpg,2,2,1,0.999416,,,,,,
03111.jpg,25,25,1,0.999999,,,,,,
03112.jpg,23,23,1,0.379138,,,,,,
03113.jpg,11,11,1,0.999693,,,,,,
03114.jpg,23,23,1,0.852737,,,,,,
03115.jpg,12,12,1,1,,,,,,
03116.jpg,17,17,1,0.998674,,,,,,
03117.jpg,36,36,1,0.976961,,,,,,
03118.jpg,1,1,1,0.946107,,,,,,
03119.jpg,38,38,1,0.999994,,,,,,
03120.jpg,2,2,1,0.889424,,,,,,
03121.jpg,8,8,1,0.997497,,,,,,
03122.jpg,18,18,1,0.999958,,,,,,
03123.jpg,4,4,1,0.997587,,,,,,
03124.jpg,10,10,1,0.968739,,,,,,
03125.jpg,7,7,1,0.935208,,,,,,
03126.jpg,38,38,1,0.999967,,,,,,
03127.jpg,14,14,1,0.999961,,,,,,
03128.jpg,10,10,1,1,,,,,,
03129.jpg,38,38,1,1,,,,,,
03130.jpg,9,9,1,0.999932,,,,,,
03131.jpg,14,14,1,1,,,,,,
03132.jpg,1,1,1,0.983318,,,,,,
03133.jpg,25,25,1,1,,,,,,
03134.jpg,14,14,1,1,,,,,,
03135.jpg,1,1,1,0.999398,,,,,,
03136.jpg,1,1,1,0.99959,,,,,,
03137.jpg,25,25,1,0.833041,,,,,,
03138.jpg,7,4,0,0.763809,,,,,,
03139.jpg,10,10,1,1,,,,,,
03140.jpg,5,5,1,0.998953,,,,,,
03141.jpg,40,40,1,0.967359,,,,,,
03142.jpg,28,28,1,0.700456,,,,,,
03143.jpg,20,20,1,0.973864,,,,,,
03144.jpg,4,4,1,0.999504,,,,,,
03145.jpg,9,9,1,0.999996,,,,,,
03146.jpg,3,3,1,0.99701,,,,,,
03147.jpg,1,4,0,0.397877,,,,,,
03148.jpg,35,35,1,0.999973,,,,,,
03149.jpg,2,2,1,0.999858,,,,,,
03150.jpg,22,22,1,0.999995,,,,,,
03151.jpg,2,2,1,0.999784,,,,,,
03152.jpg,2,2,1,0.997705,,,,,,
03153.jpg,1,1,1,0.999999,,,,,,
03154.jpg,14,14,1,1,,,,,,
03155.jpg,4,4,1,0.999403,,,,,,
03156.jpg,3,3,1,0.99601,,,,,,
03157.jpg,11,18,0,0.934548,,,,,,
03158.jpg,10,10,1,1,,,,,,
03159.jpg,5,7,0,0.344252,,,,,,
03160.jpg,29,29,1,0.985005,,,,,,
03161.jpg,10,39,0,0.758517,,,,,,
03162.jpg,33,33,1,1,,,,,,
03163.jpg,38,38,1,0.548431,,,,,,
03164.jpg,12,12,1,1,,,,,,
03165.jpg,17,17,1,0.995095,,,,,,
03166.jpg,16,16,1,1,,,,,,
03167.jpg,12,12,1,0.988839,,,,,,
03168.jpg,3,3,1,0.999217,,,,,,
03169.jpg,4,4,1,0.98889,,,,,,
03170.jpg,10,10,1,0.994349,,,,,,
03171.jpg,8,7,0,0.731105,,,,,,
03172.jpg,18,7,0,0.269504,,,,,,
03173.jpg,38,38,1,0.790167,,,,,,
03174.jpg,35,35,1,0.999994,,,,,,
03175.jpg,1,1,1,0.999997,,,,,,
03176.jpg,17,17,1,0.999916,,,,,,
03177.jpg,26,26,1,0.999205,,,,,,
03178.jpg,34,34,1,1,,,,,,
03179.jpg,7,7,1,0.999641,,,,,,
03180.jpg,8,8,1,1,,,,,,
03181.jpg,10,10,1,0.999994,,,,,,
03182.jpg,7,7,1,0.999962,,,,,,
03183.jpg,17,17,1,0.999847,,,,,,
03184.jpg,3,5,0,0.960725,,,,,,
03185.jpg,12,12,1,0.89397,,,,,,
03186.jpg,13,13,1,1,,,,,,
03187.jpg,31,31,1,1,,,,,,
03188.jpg,36,36,1,0.99999,,,,,,
03189.jpg,7,2,0,0.50987,,,,,,
03190.jpg,8,8,1,0.996172,,,,,,
03191.jpg,12,12,1,1,,,,,,
03192.jpg,3,3,1,0.99982,,,,,,
03193.jpg,5,5,1,0.9998,,,,,,
03194.jpg,24,24,1,0.999583,,,,,,
03195.jpg,11,11,1,0.992974,,,,,,
03196.jpg,28,28,1,0.966413,,,,,,
03197.jpg,2,2,1,0.999877,,,,,,
03198.jpg,1,4,0,0.941326,,,,,,
03199.jpg,5,5,1,0.996828,,,,,,
03200.jpg,5,5,1,0.999963,,,,,,
03201.jpg,9,9,1,0.999615,,,,,,
03202.jpg,1,1,1,0.999963,,,,,,
03203.jpg,13,13,1,1,,,,,,
03204.jpg,13,13,1,1,,,,,,
03205.jpg,13,13,1,0.999993,,,,,,
03206.jpg,7,7,1,0.646833,,,,,,
03207.jpg,31,31,1,0.944775,,,,,,
03208.jpg,1,1,1,0.999857,,,,,,
03209.jpg,2,2,1,0.998738,,,,,,
03210.jpg,7,7,1,0.900524,,,,,,
03211.jpg,1,1,1,0.956266,,,,,,
03212.jpg,2,2,1,0.821423,,,,,,
03213.jpg,12,12,1,0.33396,,,,,,
03214.jpg,2,2,1,0.999982,,,,,,
03215.jpg,4,4,1,0.99999,,,,,,
03216.jpg,11,11,1,0.999168,,,,,,
03217.jpg,24,24,1,0.996756,,,,,,
03218.jpg,38,38,1,1,,,,,,
03219.jpg,10,10,1,0.999675,,,,,,
03220.jpg,24,30,0,0.313985,,,,,,
03221.jpg,26,26,1,0.96574,,,,,,
03222.jpg,6,42,0,0.365067,,,,,,
03223.jpg,4,4,1,0.999993,,,,,,
03224.jpg,11,11,1,0.840013,,,,,,
03225.jpg,23,23,1,0.995679,,,,,,
03226.jpg,4,4,1,0.999385,,,,,,
03227.jpg,35,35,1,0.999881,,,,,,
03228.jpg,7,7,1,1,,,,,,
03229.jpg,15,15,1,0.999703,,,,,,
03230.jpg,31,31,1,0.99827,,,,,,
03231.jpg,23,23,1,0.838795,,,,,,
03232.jpg,11,11,1,0.909549,,,,,,
03233.jpg,25,25,1,0.988835,,,,,,
03234.jpg,18,18,1,0.995366,,,,,,
03235.jpg,27,27,1,0.987347,,,,,,
03236.jpg,41,41,1,0.999995,,,,,,
03237.jpg,1,1,1,1,,,,,,
03238.jpg,23,23,1,0.683888,,,,,,
03239.jpg,8,8,1,0.999962,,,,,,
03240.jpg,4,4,1,1,,,,,,
03241.jpg,15,15,1,0.999244,,,,,,
03242.jpg,7,7,1,0.686699,,,,,,
03243.jpg,25,25,1,0.999597,,,,,,
03244.jpg,12,12,1,0.99995,,,,,,
03245.jpg,9,9,1,0.911358,,,,,,
03246.jpg,20,26,0,0.391125,,,,,,
03247.jpg,1,1,1,0.999994,,,,,,
03248.jpg,1,1,1,0.999991,,,,,,
03249.jpg,11,11,1,0.999863,,,,,,
03250.jpg,27,25,0,0.365048,,,,,,
03251.jpg,13,13,1,1,,,,,,
03252.jpg,13,13,1,1,,,,,,
03253.jpg,15,15,1,0.999988,,,,,,
03254.jpg,35,35,1,1,,,,,,
03255.jpg,25,25,1,0.977384,,,,,,
03256.jpg,11,11,1,0.678859,,,,,,
03257.jpg,8,8,1,0.999765,,,,,,
03258.jpg,36,36,1,1,,,,,,
03259.jpg,2,2,1,0.737942,,,,,,
03260.jpg,10,42,0,0.212677,,,,,,
03261.jpg,12,12,1,0.999996,,,,,,
03262.jpg,2,2,1,0.996509,,,,,,
03263.jpg,3,3,1,0.958819,,,,,,
03264.jpg,34,34,1,1,,,,,,
03265.jpg,16,16,1,0.998868,,,,,,
03266.jpg,8,8,1,0.758216,,,,,,
03267.jpg,10,5,0,0.631232,,,,,,
03268.jpg,12,12,1,1,,,,,,
03269.jpg,9,9,1,0.99998,,,,,,
03270.jpg,11,11,1,1,,,,,,
03271.jpg,11,11,1,0.999822,,,,,,
03272.jpg,35,35,1,1,,,,,,
03273.jpg,30,30,1,0.686504,,,,,,
03274.jpg,40,40,1,0.999253,,,,,,
03275.jpg,4,4,1,0.9988,,,,,,
03276.jpg,2,2,1,0.999538,,,,,,
03277.jpg,1,1,1,0.998977,,,,,,
03278.jpg,18,18,1,0.997862,,,,,,
03279.jpg,17,17,1,1,,,,,,
03280.jpg,35,35,1,1,,,,,,
03281.jpg,0,0,1,0.573581,,,,,,
03282.jpg,2,2,1,1,,,,,,
03283.jpg,12,12,1,0.862168,,,,,,
03284.jpg,12,12,1,0.999509,,,,,,
03285.jpg,12,12,1,0.999942,,,,,,
03286.jpg,14,15,0,0.911008,,,,,,
03287.jpg,8,8,1,0.582724,,,,,,
03288.jpg,31,31,1,0.923826,,,,,,
03289.jpg,1,1,1,0.999838,,,,,,
03290.jpg,26,26,1,0.83416,,,,,,
03291.jpg,7,2,0,0.505789,,,,,,
03292.jpg,10,10,1,0.999979,,,,,,
03293.jpg,5,5,1,0.952449,,,,,,
03294.jpg,21,31,0,0.353234,,,,,,
03295.jpg,13,13,1,0.999999,,,,,,
03296.jpg,3,5,0,0.928504,,,,,,
03297.jpg,13,13,1,0.999994,,,,,,
03298.jpg,18,25,0,0.932495,,,,,,
03299.jpg,2,2,1,0.998372,,,,,,
03300.jpg,25,25,1,0.999998,,,,,,
03301.jpg,10,10,1,0.999999,,,,,,
03302.jpg,1,1,1,0.999571,,,,,,
03303.jpg,6,15,0,0.870358,,,,,,
03304.jpg,1,1,1,0.999873,,,,,,
03305.jpg,7,7,1,0.999926,,,,,,
03306.jpg,34,34,1,1,,,,,,
03307.jpg,14,14,1,0.999997,,,,,,
03308.jpg,7,7,1,0.999886,,,,,,
03309.jpg,2,2,1,0.999927,,,,,,
03310.jpg,25,30,0,0.583689,,,,,,
03311.jpg,15,15,1,0.999997,,,,,,
03312.jpg,8,8,1,0.999431,,,,,,
03313.jpg,33,33,1,0.999999,,,,,,
03314.jpg,10,10,1,1,,,,,,
03315.jpg,10,10,1,0.896472,,,,,,
03316.jpg,3,3,1,0.931814,,,,,,
03317.jpg,17,17,1,1,,,,,,
03318.jpg,13,13,1,1,,,,,,
03319.jpg,11,11,1,0.365146,,,,,,
03320.jpg,25,25,1,0.674575,,,,,,
03321.jpg,1,1,1,0.999312,,,,,,
03322.jpg,15,15,1,0.998491,,,,,,
03323.jpg,1,1,1,0.999634,,,,,,
03324.jpg,35,35,1,0.97957,,,,,,
03325.jpg,14,14,1,0.999926,,,,,,
03326.jpg,9,9,1,1,,,,,,
03327.jpg,13,13,1,0.999999,,,,,,
03328.jpg,9,9,1,0.999999,,,,,,
03329.jpg,25,25,1,0.998799,,,,,,
03330.jpg,4,4,1,0.978074,,,,,,
03331.jpg,1,1,1,0.999923,,,,,,
03332.jpg,7,7,1,0.999215,,,,,,
03333.jpg,31,31,1,0.999418,,,,,,
03334.jpg,3,3,1,0.815318,,,,,,
03335.jpg,1,1,1,0.999985,,,,,,
03336.jpg,2,2,1,0.999926,,,,,,
03337.jpg,20,20,1,0.98491,,,,,,
03338.jpg,18,18,1,0.996023,,,,,,
03339.jpg,38,38,1,1,,,,,,
03340.jpg,0,1,0,0.627766,,,,,,
03341.jpg,39,39,1,0.999776,,,,,,
03342.jpg,3,3,1,0.999904,,,,,,
03343.jpg,15,15,1,0.999944,,,,,,
03344.jpg,12,12,1,0.999978,,,,,,
03345.jpg,2,2,1,0.999998,,,,,,
03346.jpg,3,3,1,0.998347,,,,,,
03347.jpg,35,35,1,1,,,,,,
03348.jpg,5,7,0,0.657792,,,,,,
03349.jpg,11,11,1,0.994386,,,,,,
03350.jpg,3,3,1,0.727959,,,,,,
03351.jpg,1,1,1,0.996358,,,,,,
03352.jpg,9,9,1,1,,,,,,
03353.jpg,37,37,1,0.999845,,,,,,
03354.jpg,12,12,1,0.999995,,,,,,
03355.jpg,7,7,1,0.999916,,,,,,
03356.jpg,2,2,1,0.999938,,,,,,
03357.jpg,38,38,1,0.999989,,,,,,
03358.jpg,22,22,1,0.891712,,,,,,
03359.jpg,16,16,1,1,,,,,,
03360.jpg,41,41,1,0.982467,,,,,,
03361.jpg,31,31,1,1,,,,,,
03362.jpg,25,25,1,0.999494,,,,,,
03363.jpg,29,3,0,0.521897,,,,,,
03364.jpg,10,10,1,0.998254,,,,,,
03365.jpg,16,16,1,0.999898,,,,,,
03366.jpg,2,2,1,0.957291,,,,,,
03367.jpg,29,29,1,0.938999,,,,,,
03368.jpg,13,13,1,0.999941,,,,,,
03369.jpg,22,22,1,0.999997,,,,,,
03370.jpg,12,12,1,0.992729,,,,,,
03371.jpg,12,12,1,0.999995,,,,,,
03372.jpg,9,9,1,0.986707,,,,,,
03373.jpg,23,26,0,0.317719,,,,,,
03374.jpg,15,15,1,0.999998,,,,,,
03375.jpg,13,13,1,0.999999,,,,,,
03376.jpg,3,3,1,0.997349,,,,,,
03377.jpg,12,12,1,1,,,,,,
03378.jpg,40,40,1,0.701546,,,,,,
03379.jpg,25,25,1,1,,,,,,
03380.jpg,38,4,0,0.899155,,,,,,
03381.jpg,10,10,1,0.999971,,,,,,
03382.jpg,1,1,1,0.99988,,,,,,
03383.jpg,11,11,1,0.99957,,,,,,
03384.jpg,4,37,0,0.389188,,,,,,
03385.jpg,36,36,1,1,,,,,,
03386.jpg,42,42,1,0.999664,,,,,,
03387.jpg,30,30,1,0.406727,,,,,,
03388.jpg,22,22,1,0.999997,,,,,,
03389.jpg,5,4,0,0.508909,,,,,,
03390.jpg,4,4,1,0.969582,,,,,,
03391.jpg,31,31,1,0.998231,,,,,,
03392.jpg,4,4,1,0.996591,,,,,,
03393.jpg,9,9,1,0.999094,,,,,,
03394.jpg,28,28,1,0.999931,,,,,,
03395.jpg,13,13,1,1,,,,,,
03396.jpg,13,13,1,1,,,,,,
03397.jpg,16,16,1,0.999934,,,,,,
03398.jpg,7,8,0,0.628747,,,,,,
03399.jpg,5,3,0,0.54111,,,,,,
03400.jpg,3,3,1,0.906896,,,,,,
03401.jpg,9,9,1,1,,,,,,
03402.jpg,15,15,1,0.999897,,,,,,
03403.jpg,14,14,1,0.999992,,,,,,
03404.jpg,9,9,1,1,,,,,,
03405.jpg,19,19,1,0.963968,,,,,,
03406.jpg,5,5,1,0.98979,,,,,,
03407.jpg,5,5,1,0.963707,,,,,,
03408.jpg,1,1,1,0.974223,,,,,,
03409.jpg,13,13,1,0.999998,,,,,,
03410.jpg,28,28,1,0.989553,,,,,,
03411.jpg,8,8,1,0.99997,,,,,,
03412.jpg,14,14,1,0.999538,,,,,,
03413.jpg,6,6,1,0.999181,,,,,,
03414.jpg,10,10,1,0.978739,,,,,,
03415.jpg,1,1,1,0.989348,,,,,,
03416.jpg,23,23,1,0.999567,,,,,,
03417.jpg,13,13,1,1,,,,,,
03418.jpg,36,36,1,1,,,,,,
03419.jpg,2,2,1,0.975919,,,,,,
03420.jpg,0,1,0,0.984036,,,,,,
03421.jpg,28,23,0,0.426077,,,,,,
03422.jpg,40,40,1,0.999913,,,,,,
03423.jpg,2,2,1,0.999699,,,,,,
03424.jpg,12,12,1,0.999999,,,,,,
03425.jpg,15,4,0,0.601457,,,,,,
03426.jpg,5,5,1,0.999945,,,,,,
03427.jpg,4,4,1,0.999763,,,,,,
03428.jpg,13,13,1,0.999998,,,,,,
03429.jpg,35,35,1,1,,,,,,
03430.jpg,12,12,1,1,,,,,,
03431.jpg,4,4,1,0.964391,,,,,,
03432.jpg,5,5,1,0.999837,,,,,,
03433.jpg,11,11,1,0.992577,,,,,,
03434.jpg,5,5,1,0.901565,,,,,,
03435.jpg,2,2,1,0.935986,,,,,,
03436.jpg,9,9,1,1,,,,,,
03437.jpg,18,18,1,0.999895,,,,,,
03438.jpg,7,7,1,0.999938,,,,,,
03439.jpg,1,1,1,0.991573,,,,,,
03440.jpg,18,18,1,0.986503,,,,,,
03441.jpg,2,2,1,0.999633,,,,,,
03442.jpg,3,3,1,0.938851,,,,,,
03443.jpg,12,12,1,0.999999,,,,,,
03444.jpg,8,8,1,0.657372,,,,,,
03445.jpg,1,1,1,0.879562,,,,,,
03446.jpg,4,4,1,0.999197,,,,,,
03447.jpg,4,4,1,0.99997,,,,,,
03448.jpg,15,15,1,0.999787,,,,,,
03449.jpg,14,14,1,0.999995,,,,,,
03450.jpg,8,8,1,0.999022,,,,,,
03451.jpg,2,2,1,0.999931,,,,,,
03452.jpg,1,1,1,1,,,,,,
03453.jpg,8,8,1,0.650893,,,,,,
03454.jpg,40,40,1,0.991443,,,,,,
03455.jpg,5,5,1,0.982464,,,,,,
03456.jpg,35,35,1,0.999851,,,,,,
03457.jpg,22,22,1,0.84307,,,,,,
03458.jpg,5,5,1,0.921601,,,,,,
03459.jpg,35,35,1,0.997762,,,,,,
